shortcut	category	emojiCheatSheetFile	githubFile	unicodeChars	unicodeSampleFile	unicodeCldr	subcategory	aliasShortcuts	browserTypes
anchor	github	anchor.png	unicode/2693.png?v8	U+2693	2693.png	 	custom	 	 
andorra	github	 	unicode/1f1e6-1f1e9.png?v8	U+1F1E6 U+1F1E9	1f1e6-1f1e9.png	 	custom	 	 
angel	github	angel.png	unicode/1f47c.png?v8	U+1F47C	1f47c.png	 	custom	 	 
anger	github	anger.png	unicode/1f4a2.png?v8	U+1F4A2	1f4a2.png	 	custom	 	 
angola	github	 	unicode/1f1e6-1f1f4.png?v8	U+1F1E6 U+1F1F4	1f1e6-1f1f4.png	 	custom	 	 
angry	github	angry.png	unicode/1f620.png?v8	U+1F620	1f620.png	 	custom	 	 
anguilla	github	 	unicode/1f1e6-1f1ee.png?v8	U+1F1E6 U+1F1EE	1f1e6-1f1ee.png	 	custom	 	 
anguished	github	anguished.png	unicode/1f627.png?v8	U+1F627	1f627.png	 	custom	 	 
ant	github	ant.png	unicode/1f41c.png?v8	U+1F41C	1f41c.png	 	custom	 	 
antarctica	github	 	unicode/1f1e6-1f1f6.png?v8	U+1F1E6 U+1F1F6	1f1e6-1f1f6.png	 	custom	 	 
antigua_barbuda	github	 	unicode/1f1e6-1f1ec.png?v8	U+1F1E6 U+1F1EC	1f1e6-1f1ec.png	 	custom	 	 
apple	github	apple.png	unicode/1f34e.png?v8	U+1F34E	1f34e.png	 	custom	 	 
aquarius	github	aquarius.png	unicode/2652.png?v8	U+2652	2652.png	 	custom	 	 
argentina	github	 	unicode/1f1e6-1f1f7.png?v8	U+1F1E6 U+1F1F7	1f1e6-1f1f7.png	 	custom	 	 
aries	github	aries.png	unicode/2648.png?v8	U+2648	2648.png	 	custom	 	 
armenia	github	 	unicode/1f1e6-1f1f2.png?v8	U+1F1E6 U+1F1F2	1f1e6-1f1f2.png	 	custom	 	 
arrow_backward	github	arrow_backward.png	unicode/25c0.png?v8	U+25C0	25c0.png	 	custom	 	 
arrow_double_down	github	arrow_double_down.png	unicode/23ec.png?v8	U+23EC	23ec.png	 	custom	 	 
arrow_double_up	github	arrow_double_up.png	unicode/23eb.png?v8	U+23EB	23eb.png	 	custom	 	 
arrow_down	github	arrow_down.png	unicode/2b07.png?v8	U+2B07	2b07.png	 	custom	 	 
arrow_down_small	github	arrow_down_small.png	unicode/1f53d.png?v8	U+1F53D	1f53d.png	 	custom	 	 
arrow_forward	github	arrow_forward.png	unicode/25b6.png?v8	U+25B6	25b6.png	 	custom	 	 
arrow_heading_down	github	arrow_heading_down.png	unicode/2935.png?v8	U+2935	2935.png	 	custom	 	 
arrow_heading_up	github	arrow_heading_up.png	unicode/2934.png?v8	U+2934	2934.png	 	custom	 	 
arrow_left	github	arrow_left.png	unicode/2b05.png?v8	U+2B05	2b05.png	 	custom	 	 
arrow_lower_left	github	arrow_lower_left.png	unicode/2199.png?v8	U+2199	2199.png	 	custom	 	 
arrow_lower_right	github	arrow_lower_right.png	unicode/2198.png?v8	U+2198	2198.png	 	custom	 	 
arrow_right	github	arrow_right.png	unicode/27a1.png?v8	U+27A1	27a1.png	 	custom	 	 
arrow_right_hook	github	arrow_right_hook.png	unicode/21aa.png?v8	U+21AA	21aa.png	 	custom	 	 
arrow_up	github	arrow_up.png	unicode/2b06.png?v8	U+2B06	2b06.png	 	custom	 	 
arrow_up_down	github	arrow_up_down.png	unicode/2195.png?v8	U+2195	2195.png	 	custom	 	 
arrow_up_small	github	arrow_up_small.png	unicode/1f53c.png?v8	U+1F53C	1f53c.png	 	custom	 	 
arrow_upper_left	github	arrow_upper_left.png	unicode/2196.png?v8	U+2196	2196.png	 	custom	 	 
arrow_upper_right	github	arrow_upper_right.png	unicode/2197.png?v8	U+2197	2197.png	 	custom	 	 
arrows_clockwise	github	arrows_clockwise.png	unicode/1f503.png?v8	U+1F503	1f503.png	 	custom	 	 
arrows_counterclockwise	github	arrows_counterclockwise.png	unicode/1f504.png?v8	U+1F504	1f504.png	 	custom	 	 
art	github	art.png	unicode/1f3a8.png?v8	U+1F3A8	1f3a8.png	 	custom	 	 
articulated_lorry	github	articulated_lorry.png	unicode/1f69b.png?v8	U+1F69B	1f69b.png	 	custom	 	 
artificial_satellite	github	 	unicode/1f6f0.png?v8	U+1F6F0	1f6f0.png	 	custom	 	 
artist	github	 	unicode/1f9d1-1f3a8.png?v8	U+1F9D1 U+1F3A8	1f9d1-1f3a8.png	 	custom	 	 
aruba	github	 	unicode/1f1e6-1f1fc.png?v8	U+1F1E6 U+1F1FC	1f1e6-1f1fc.png	 	custom	 	 
ascension_island	github	 	unicode/1f1e6-1f1e8.png?v8	U+1F1E6 U+1F1E8	1f1e6-1f1e8.png	 	custom	 	 
asterisk	github	 	unicode/002a-20e3.png?v8	U+002A U+20E3	002a-20e3.png	 	custom	 	 
astonished	github	astonished.png	unicode/1f632.png?v8	U+1F632	1f632.png	 	custom	 	 
astronaut	github	 	unicode/1f9d1-1f680.png?v8	U+1F9D1 U+1F680	1f9d1-1f680.png	 	custom	 	 
athletic_shoe	github	 	unicode/1f45f.png?v8	U+1F45F	1f45f.png	 	custom	 	 
atm	github	atm.png	unicode/1f3e7.png?v8	U+1F3E7	1f3e7.png	 	custom	 	 
atom	github	 	atom.png?v8	 	atom.png	 	custom	 	 
atom_symbol	github	 	unicode/269b.png?v8	U+269B	269b.png	 	custom	 	 
australia	github	 	unicode/1f1e6-1f1fa.png?v8	U+1F1E6 U+1F1FA	1f1e6-1f1fa.png	 	custom	 	 
austria	github	 	unicode/1f1e6-1f1f9.png?v8	U+1F1E6 U+1F1F9	1f1e6-1f1f9.png	 	custom	 	 
auto_rickshaw	github	 	unicode/1f6fa.png?v8	U+1F6FA	1f6fa.png	 	custom	 	 
avocado	github	 	unicode/1f951.png?v8	U+1F951	1f951.png	 	custom	 	 
axe	github	 	unicode/1fa93.png?v8	U+1FA93	1fa93.png	 	custom	 	 
azerbaijan	github	 	unicode/1f1e6-1f1ff.png?v8	U+1F1E6 U+1F1FF	1f1e6-1f1ff.png	 	custom	 	 
b	github	b.png	unicode/1f171.png?v8	U+1F171	1f171.png	 	custom	 	 
baby	github	baby.png	unicode/1f476.png?v8	U+1F476	1f476.png	 	custom	 	 
baby_bottle	github	baby_bottle.png	unicode/1f37c.png?v8	U+1F37C	1f37c.png	 	custom	 	 
baby_chick	github	baby_chick.png	unicode/1f424.png?v8	U+1F424	1f424.png	 	custom	 	 
baby_symbol	github	baby_symbol.png	unicode/1f6bc.png?v8	U+1F6BC	1f6bc.png	 	custom	 	 
back	github	back.png	unicode/1f519.png?v8	U+1F519	1f519.png	 	custom	 	 
bacon	github	 	unicode/1f953.png?v8	U+1F953	1f953.png	 	custom	 	 
badger	github	 	unicode/1f9a1.png?v8	U+1F9A1	1f9a1.png	 	custom	 	 
badminton	github	 	unicode/1f3f8.png?v8	U+1F3F8	1f3f8.png	 	custom	 	 
bagel	github	 	unicode/1f96f.png?v8	U+1F96F	1f96f.png	 	custom	 	 
baggage_claim	github	baggage_claim.png	unicode/1f6c4.png?v8	U+1F6C4	1f6c4.png	 	custom	 	 
baguette_bread	github	 	unicode/1f956.png?v8	U+1F956	1f956.png	 	custom	 	 
bahamas	github	 	unicode/1f1e7-1f1f8.png?v8	U+1F1E7 U+1F1F8	1f1e7-1f1f8.png	 	custom	 	 
bahrain	github	 	unicode/1f1e7-1f1ed.png?v8	U+1F1E7 U+1F1ED	1f1e7-1f1ed.png	 	custom	 	 
balance_scale	github	 	unicode/2696.png?v8	U+2696	2696.png	 	custom	 	 
bald_man	github	 	unicode/1f468-1f9b2.png?v8	U+1F468 U+1F9B2	1f468-1f9b2.png	 	custom	 	 
bald_woman	github	 	unicode/1f469-1f9b2.png?v8	U+1F469 U+1F9B2	1f469-1f9b2.png	 	custom	 	 
ballet_shoes	github	 	unicode/1fa70.png?v8	U+1FA70	1fa70.png	 	custom	 	 
balloon	github	balloon.png	unicode/1f388.png?v8	U+1F388	1f388.png	 	custom	 	 
ballot_box	github	 	unicode/1f5f3.png?v8	U+1F5F3	1f5f3.png	 	custom	 	 
ballot_box_with_check	github	ballot_box_with_check.png	unicode/2611.png?v8	U+2611	2611.png	 	custom	 	 
bamboo	github	bamboo.png	unicode/1f38d.png?v8	U+1F38D	1f38d.png	 	custom	 	 
banana	github	banana.png	unicode/1f34c.png?v8	U+1F34C	1f34c.png	 	custom	 	 
bangbang	github	bangbang.png	unicode/203c.png?v8	U+203C	203c.png	 	custom	 	 
bangladesh	github	 	unicode/1f1e7-1f1e9.png?v8	U+1F1E7 U+1F1E9	1f1e7-1f1e9.png	 	custom	 	 
banjo	github	 	unicode/1fa95.png?v8	U+1FA95	1fa95.png	 	custom	 	 
bank	github	bank.png	unicode/1f3e6.png?v8	U+1F3E6	1f3e6.png	 	custom	 	 
bar_chart	github	bar_chart.png	unicode/1f4ca.png?v8	U+1F4CA	1f4ca.png	 	custom	 	 
barbados	github	 	unicode/1f1e7-1f1e7.png?v8	U+1F1E7 U+1F1E7	1f1e7-1f1e7.png	 	custom	 	 
barber	github	barber.png	unicode/1f488.png?v8	U+1F488	1f488.png	 	custom	 	 
baseball	github	baseball.png	unicode/26be.png?v8	U+26BE	26be.png	 	custom	 	 
basecamp	github	 	basecamp.png?v8	 	basecamp.png	 	custom	 	 
basecampy	github	 	basecampy.png?v8	 	basecampy.png	 	custom	 	 
basket	github	 	unicode/1f9fa.png?v8	U+1F9FA	1f9fa.png	 	custom	 	 
basketball	github	basketball.png	unicode/1f3c0.png?v8	U+1F3C0	1f3c0.png	 	custom	 	 
basketball_man	github	 	unicode/26f9-2642.png?v8	U+26F9 U+2642	26f9-2642.png	 	custom	bouncing_ball_man	 
basketball_woman	github	 	unicode/26f9-2640.png?v8	U+26F9 U+2640	26f9-2640.png	 	custom	bouncing_ball_woman	 
bat	github	 	unicode/1f987.png?v8	U+1F987	1f987.png	 	custom	 	 
bath	github	bath.png	unicode/1f6c0.png?v8	U+1F6C0	1f6c0.png	 	custom	 	 
bathtub	github	bathtub.png	unicode/1f6c1.png?v8	U+1F6C1	1f6c1.png	 	custom	 	 
battery	github	battery.png	unicode/1f50b.png?v8	U+1F50B	1f50b.png	 	custom	 	 
beach_umbrella	github	 	unicode/1f3d6.png?v8	U+1F3D6	1f3d6.png	 	custom	 	 
bear	github	bear.png	unicode/1f43b.png?v8	U+1F43B	1f43b.png	 	custom	 	 
bearded_person	github	 	unicode/1f9d4.png?v8	U+1F9D4	1f9d4.png	 	custom	 	 
beaver	github	 	unicode/1f9ab.png?v8	U+1F9AB	1f9ab.png	 	custom	 	 
bed	github	 	unicode/1f6cf.png?v8	U+1F6CF	1f6cf.png	 	custom	 	 
bee	github	honeybee.png	unicode/1f41d.png?v8	U+1F41D	1f41d.png	 	custom	honeybee	 
beer	github	beer.png	unicode/1f37a.png?v8	U+1F37A	1f37a.png	 	custom	 	 
beers	github	beers.png	unicode/1f37b.png?v8	U+1F37B	1f37b.png	 	custom	 	 
beetle	github	beetle.png	unicode/1fab2.png?v8	U+1FAB2	1fab2.png	 	custom	 	 
beginner	github	beginner.png	unicode/1f530.png?v8	U+1F530	1f530.png	 	custom	 	 
belarus	github	 	unicode/1f1e7-1f1fe.png?v8	U+1F1E7 U+1F1FE	1f1e7-1f1fe.png	 	custom	 	 
belgium	github	 	unicode/1f1e7-1f1ea.png?v8	U+1F1E7 U+1F1EA	1f1e7-1f1ea.png	 	custom	 	 
belize	github	 	unicode/1f1e7-1f1ff.png?v8	U+1F1E7 U+1F1FF	1f1e7-1f1ff.png	 	custom	 	 
bell	github	bell.png	unicode/1f514.png?v8	U+1F514	1f514.png	 	custom	 	 
bell_pepper	github	 	unicode/1fad1.png?v8	U+1FAD1	1fad1.png	 	custom	 	 
bellhop_bell	github	 	unicode/1f6ce.png?v8	U+1F6CE	1f6ce.png	 	custom	 	 
benin	github	 	unicode/1f1e7-1f1ef.png?v8	U+1F1E7 U+1F1EF	1f1e7-1f1ef.png	 	custom	 	 
bento	github	bento.png	unicode/1f371.png?v8	U+1F371	1f371.png	 	custom	 	 
bermuda	github	 	unicode/1f1e7-1f1f2.png?v8	U+1F1E7 U+1F1F2	1f1e7-1f1f2.png	 	custom	 	 
beverage_box	github	 	unicode/1f9c3.png?v8	U+1F9C3	1f9c3.png	 	custom	 	 
bhutan	github	 	unicode/1f1e7-1f1f9.png?v8	U+1F1E7 U+1F1F9	1f1e7-1f1f9.png	 	custom	 	 
bicyclist	github	bicyclist.png	unicode/1f6b4.png?v8	U+1F6B4	1f6b4.png	 	custom	 	 
bike	github	bike.png	unicode/1f6b2.png?v8	U+1F6B2	1f6b2.png	 	custom	 	 
biking_man	github	 	unicode/1f6b4-2642.png?v8	U+1F6B4 U+2642	1f6b4-2642.png	 	custom	 	 
biking_woman	github	 	unicode/1f6b4-2640.png?v8	U+1F6B4 U+2640	1f6b4-2640.png	 	custom	 	 
bikini	github	bikini.png	unicode/1f459.png?v8	U+1F459	1f459.png	 	custom	 	 
billed_cap	github	 	unicode/1f9e2.png?v8	U+1F9E2	1f9e2.png	 	custom	 	 
biohazard	github	 	unicode/2623.png?v8	U+2623	2623.png	 	custom	 	 
bird	github	bird.png	unicode/1f426.png?v8	U+1F426	1f426.png	 	custom	 	 
birthday	github	birthday.png	unicode/1f382.png?v8	U+1F382	1f382.png	 	custom	 	 
bison	github	 	unicode/1f9ac.png?v8	U+1F9AC	1f9ac.png	 	custom	 	 
black_cat	github	 	unicode/1f408-2b1b.png?v8	U+1F408 U+2B1B	1f408-2b1b.png	 	custom	 	 
black_circle	github	black_circle.png	unicode/26ab.png?v8	U+26AB	26ab.png	 	custom	 	 
black_flag	github	 	unicode/1f3f4.png?v8	U+1F3F4	1f3f4.png	 	custom	 	 
black_heart	github	 	unicode/1f5a4.png?v8	U+1F5A4	1f5a4.png	 	custom	 	 
black_joker	github	black_joker.png	unicode/1f0cf.png?v8	U+1F0CF	1f0cf.png	 	custom	 	 
black_large_square	github	black_large_square.png	unicode/2b1b.png?v8	U+2B1B	2b1b.png	 	custom	 	 
black_medium_small_square	github	black_medium_small_square.png	unicode/25fe.png?v8	U+25FE	25fe.png	 	custom	 	 
black_medium_square	github	black_medium_square.png	unicode/25fc.png?v8	U+25FC	25fc.png	 	custom	 	 
black_nib	github	black_nib.png	unicode/2712.png?v8	U+2712	2712.png	 	custom	 	 
black_small_square	github	black_small_square.png	unicode/25aa.png?v8	U+25AA	25aa.png	 	custom	 	 
black_square	emoji-cheat-sheet	black_square.png	 	 	black_square.png	 	custom	 	 
black_square_button	github	black_square_button.png	unicode/1f532.png?v8	U+1F532	1f532.png	 	custom	 	 
blond_haired_man	github	 	unicode/1f471-2642.png?v8	U+1F471 U+2642	1f471-2642.png	 	custom	 	 
blond_haired_person	github	 	unicode/1f471.png?v8	U+1F471	1f471.png	 	custom	 	 
blond_haired_woman	github	 	unicode/1f471-2640.png?v8	U+1F471 U+2640	1f471-2640.png	 	custom	blonde_woman	 
blonde_woman	github	 	unicode/1f471-2640.png?v8	U+1F471 U+2640	1f471-2640.png	 	custom	blond_haired_woman	 
blossom	github	blossom.png	unicode/1f33c.png?v8	U+1F33C	1f33c.png	 	custom	 	 
blowfish	github	blowfish.png	unicode/1f421.png?v8	U+1F421	1f421.png	 	custom	 	 
blue_book	github	blue_book.png	unicode/1f4d8.png?v8	U+1F4D8	1f4d8.png	 	custom	 	 
blue_car	github	blue_car.png	unicode/1f699.png?v8	U+1F699	1f699.png	 	custom	 	 
blue_heart	github	blue_heart.png	unicode/1f499.png?v8	U+1F499	1f499.png	 	custom	 	 
blue_square	github	 	unicode/1f7e6.png?v8	U+1F7E6	1f7e6.png	 	custom	 	 
blueberries	github	 	unicode/1fad0.png?v8	U+1FAD0	1fad0.png	 	custom	 	 
blush	github	blush.png	unicode/1f60a.png?v8	U+1F60A	1f60a.png	 	custom	 	 
boar	github	boar.png	unicode/1f417.png?v8	U+1F417	1f417.png	 	custom	 	 
boat	github	boat.png	unicode/26f5.png?v8	U+26F5	26f5.png	 	custom	sailboat	 
bolivia	github	 	unicode/1f1e7-1f1f4.png?v8	U+1F1E7 U+1F1F4	1f1e7-1f1f4.png	 	custom	 	 
bomb	github	bomb.png	unicode/1f4a3.png?v8	U+1F4A3	1f4a3.png	 	custom	 	 
bone	github	 	unicode/1f9b4.png?v8	U+1F9B4	1f9b4.png	 	custom	 	 
book	github	book.png	unicode/1f4d6.png?v8	U+1F4D6	1f4d6.png	 	custom	open_book	 
bookmark	github	bookmark.png	unicode/1f516.png?v8	U+1F516	1f516.png	 	custom	 	 
bookmark_tabs	github	bookmark_tabs.png	unicode/1f4d1.png?v8	U+1F4D1	1f4d1.png	 	custom	 	 
books	github	books.png	unicode/1f4da.png?v8	U+1F4DA	1f4da.png	 	custom	 	 
boom	github	collision.png	unicode/1f4a5.png?v8	U+1F4A5	1f4a5.png	 	custom	collision	 
boomerang	github	 	unicode/1fa83.png?v8	U+1FA83	1fa83.png	 	custom	 	 
boot	github	boot.png	unicode/1f462.png?v8	U+1F462	1f462.png	 	custom	 	 
bosnia_herzegovina	github	 	unicode/1f1e7-1f1e6.png?v8	U+1F1E7 U+1F1E6	1f1e7-1f1e6.png	 	custom	 	 
botswana	github	 	unicode/1f1e7-1f1fc.png?v8	U+1F1E7 U+1F1FC	1f1e7-1f1fc.png	 	custom	 	 
bouncing_ball_man	github	 	unicode/26f9-2642.png?v8	U+26F9 U+2642	26f9-2642.png	 	custom	basketball_man	 
bouncing_ball_person	github	 	unicode/26f9.png?v8	U+26F9	26f9.png	 	custom	 	 
bouncing_ball_woman	github	 	unicode/26f9-2640.png?v8	U+26F9 U+2640	26f9-2640.png	 	custom	basketball_woman	 
bouquet	github	bouquet.png	unicode/1f490.png?v8	U+1F490	1f490.png	 	custom	 	 
bouvet_island	github	 	unicode/1f1e7-1f1fb.png?v8	U+1F1E7 U+1F1FB	1f1e7-1f1fb.png	 	custom	 	 
bow	github	bow.png	unicode/1f647.png?v8	U+1F647	1f647.png	 	custom	 	 
bow_and_arrow	github	 	unicode/1f3f9.png?v8	U+1F3F9	1f3f9.png	 	custom	 	 
bowing_man	github	 	unicode/1f647-2642.png?v8	U+1F647 U+2642	1f647-2642.png	 	custom	 	 
bowing_woman	github	 	unicode/1f647-2640.png?v8	U+1F647 U+2640	1f647-2640.png	 	custom	 	 
bowl_with_spoon	github	 	unicode/1f963.png?v8	U+1F963	1f963.png	 	custom	 	 
bowling	github	bowling.png	unicode/1f3b3.png?v8	U+1F3B3	1f3b3.png	 	custom	 	 
bowtie	github	bowtie.png	bowtie.png?v8	 	bowtie.png	 	custom	 	 
boxing_glove	github	 	unicode/1f94a.png?v8	U+1F94A	1f94a.png	 	custom	 	 
boy	github	boy.png	unicode/1f466.png?v8	U+1F466	1f466.png	 	custom	 	 
brain	github	 	unicode/1f9e0.png?v8	U+1F9E0	1f9e0.png	 	custom	 	 
brazil	github	 	unicode/1f1e7-1f1f7.png?v8	U+1F1E7 U+1F1F7	1f1e7-1f1f7.png	 	custom	 	 
bread	github	bread.png	unicode/1f35e.png?v8	U+1F35E	1f35e.png	 	custom	 	 
breast_feeding	github	 	unicode/1f931.png?v8	U+1F931	1f931.png	 	custom	 	 
bricks	github	 	unicode/1f9f1.png?v8	U+1F9F1	1f9f1.png	 	custom	 	 
bride_with_veil	github	bride_with_veil.png	unicode/1f470-2640.png?v8	U+1F470 U+2640	1f470-2640.png	 	custom	woman_with_veil	 
bridge_at_night	github	bridge_at_night.png	unicode/1f309.png?v8	U+1F309	1f309.png	 	custom	 	 
briefcase	github	briefcase.png	unicode/1f4bc.png?v8	U+1F4BC	1f4bc.png	 	custom	 	 
british_indian_ocean_territory	github	 	unicode/1f1ee-1f1f4.png?v8	U+1F1EE U+1F1F4	1f1ee-1f1f4.png	 	custom	 	 
british_virgin_islands	github	 	unicode/1f1fb-1f1ec.png?v8	U+1F1FB U+1F1EC	1f1fb-1f1ec.png	 	custom	 	 
broccoli	github	 	unicode/1f966.png?v8	U+1F966	1f966.png	 	custom	 	 
broken_heart	github	broken_heart.png	unicode/1f494.png?v8	U+1F494	1f494.png	 	custom	 	 
broom	github	 	unicode/1f9f9.png?v8	U+1F9F9	1f9f9.png	 	custom	 	 
brown_circle	github	 	unicode/1f7e4.png?v8	U+1F7E4	1f7e4.png	 	custom	 	 
brown_heart	github	 	unicode/1f90e.png?v8	U+1F90E	1f90e.png	 	custom	 	 
brown_square	github	 	unicode/1f7eb.png?v8	U+1F7EB	1f7eb.png	 	custom	 	 
brunei	github	 	unicode/1f1e7-1f1f3.png?v8	U+1F1E7 U+1F1F3	1f1e7-1f1f3.png	 	custom	 	 
bubble_tea	github	 	unicode/1f9cb.png?v8	U+1F9CB	1f9cb.png	 	custom	 	 
bucket	github	 	unicode/1faa3.png?v8	U+1FAA3	1faa3.png	 	custom	 	 
bug	github	bug.png	unicode/1f41b.png?v8	U+1F41B	1f41b.png	 	custom	 	 
building_construction	github	 	unicode/1f3d7.png?v8	U+1F3D7	1f3d7.png	 	custom	 	 
bulb	github	bulb.png	unicode/1f4a1.png?v8	U+1F4A1	1f4a1.png	 	custom	 	 
bulgaria	github	 	unicode/1f1e7-1f1ec.png?v8	U+1F1E7 U+1F1EC	1f1e7-1f1ec.png	 	custom	 	 
bullettrain_front	github	bullettrain_front.png	unicode/1f685.png?v8	U+1F685	1f685.png	 	custom	 	 
bullettrain_side	github	bullettrain_side.png	unicode/1f684.png?v8	U+1F684	1f684.png	 	custom	 	 
burkina_faso	github	 	unicode/1f1e7-1f1eb.png?v8	U+1F1E7 U+1F1EB	1f1e7-1f1eb.png	 	custom	 	 
burrito	github	 	unicode/1f32f.png?v8	U+1F32F	1f32f.png	 	custom	 	 
burundi	github	 	unicode/1f1e7-1f1ee.png?v8	U+1F1E7 U+1F1EE	1f1e7-1f1ee.png	 	custom	 	 
bus	github	bus.png	unicode/1f68c.png?v8	U+1F68C	1f68c.png	 	custom	 	 
business_suit_levitating	github	 	unicode/1f574.png?v8	U+1F574	1f574.png	 	custom	 	 
busstop	github	busstop.png	unicode/1f68f.png?v8	U+1F68F	1f68f.png	 	custom	 	 
bust_in_silhouette	github	bust_in_silhouette.png	unicode/1f464.png?v8	U+1F464	1f464.png	 	custom	 	 
busts_in_silhouette	github	busts_in_silhouette.png	unicode/1f465.png?v8	U+1F465	1f465.png	 	custom	 	 
butter	github	 	unicode/1f9c8.png?v8	U+1F9C8	1f9c8.png	 	custom	 	 
butterfly	github	 	unicode/1f98b.png?v8	U+1F98B	1f98b.png	 	custom	 	 
cactus	github	cactus.png	unicode/1f335.png?v8	U+1F335	1f335.png	 	custom	 	 
cake	github	cake.png	unicode/1f370.png?v8	U+1F370	1f370.png	 	custom	 	 
calendar	github	calendar.png	unicode/1f4c6.png?v8	U+1F4C6	1f4c6.png	 	custom	 	 
call_me_hand	github	 	unicode/1f919.png?v8	U+1F919	1f919.png	 	custom	 	 
calling	github	calling.png	unicode/1f4f2.png?v8	U+1F4F2	1f4f2.png	 	custom	 	 
cambodia	github	 	unicode/1f1f0-1f1ed.png?v8	U+1F1F0 U+1F1ED	1f1f0-1f1ed.png	 	custom	 	 
camel	github	camel.png	unicode/1f42b.png?v8	U+1F42B	1f42b.png	 	custom	 	 
camera	github	camera.png	unicode/1f4f7.png?v8	U+1F4F7	1f4f7.png	 	custom	 	 
camera_flash	github	 	unicode/1f4f8.png?v8	U+1F4F8	1f4f8.png	 	custom	 	 
cameroon	github	 	unicode/1f1e8-1f1f2.png?v8	U+1F1E8 U+1F1F2	1f1e8-1f1f2.png	 	custom	 	 
camping	github	 	unicode/1f3d5.png?v8	U+1F3D5	1f3d5.png	 	custom	 	 
canada	github	 	unicode/1f1e8-1f1e6.png?v8	U+1F1E8 U+1F1E6	1f1e8-1f1e6.png	 	custom	 	 
canary_islands	github	 	unicode/1f1ee-1f1e8.png?v8	U+1F1EE U+1F1E8	1f1ee-1f1e8.png	 	custom	 	 
cancer	github	cancer.png	unicode/264b.png?v8	U+264B	264b.png	 	custom	 	 
candle	github	 	unicode/1f56f.png?v8	U+1F56F	1f56f.png	 	custom	 	 
candy	github	candy.png	unicode/1f36c.png?v8	U+1F36C	1f36c.png	 	custom	 	 
canned_food	github	 	unicode/1f96b.png?v8	U+1F96B	1f96b.png	 	custom	 	 
canoe	github	 	unicode/1f6f6.png?v8	U+1F6F6	1f6f6.png	 	custom	 	 
cape_verde	github	 	unicode/1f1e8-1f1fb.png?v8	U+1F1E8 U+1F1FB	1f1e8-1f1fb.png	 	custom	 	 
capital_abcd	github	capital_abcd.png	unicode/1f520.png?v8	U+1F520	1f520.png	 	custom	 	 
capricorn	github	capricorn.png	unicode/2651.png?v8	U+2651	2651.png	 	custom	 	 
car	github	car.png	unicode/1f697.png?v8	U+1F697	1f697.png	 	custom	red_car	 
card_file_box	github	 	unicode/1f5c3.png?v8	U+1F5C3	1f5c3.png	 	custom	 	 
card_index	github	card_index.png	unicode/1f4c7.png?v8	U+1F4C7	1f4c7.png	 	custom	 	 
card_index_dividers	github	 	unicode/1f5c2.png?v8	U+1F5C2	1f5c2.png	 	custom	 	 
caribbean_netherlands	github	 	unicode/1f1e7-1f1f6.png?v8	U+1F1E7 U+1F1F6	1f1e7-1f1f6.png	 	custom	 	 
carousel_horse	github	carousel_horse.png	unicode/1f3a0.png?v8	U+1F3A0	1f3a0.png	 	custom	 	 
carpentry_saw	github	 	unicode/1fa9a.png?v8	U+1FA9A	1fa9a.png	 	custom	 	 
carrot	github	 	unicode/1f955.png?v8	U+1F955	1f955.png	 	custom	 	 
cartwheeling	github	 	unicode/1f938.png?v8	U+1F938	1f938.png	 	custom	 	 
cat	github	cat.png	unicode/1f431.png?v8	U+1F431	1f431.png	 	custom	 	 
cat2	github	cat2.png	unicode/1f408.png?v8	U+1F408	1f408.png	 	custom	 	 
cayman_islands	github	 	unicode/1f1f0-1f1fe.png?v8	U+1F1F0 U+1F1FE	1f1f0-1f1fe.png	 	custom	 	 
cd	github	cd.png	unicode/1f4bf.png?v8	U+1F4BF	1f4bf.png	 	custom	 	 
central_african_republic	github	 	unicode/1f1e8-1f1eb.png?v8	U+1F1E8 U+1F1EB	1f1e8-1f1eb.png	 	custom	 	 
ceuta_melilla	github	 	unicode/1f1ea-1f1e6.png?v8	U+1F1EA U+1F1E6	1f1ea-1f1e6.png	 	custom	 	 
chad	github	 	unicode/1f1f9-1f1e9.png?v8	U+1F1F9 U+1F1E9	1f1f9-1f1e9.png	 	custom	 	 
chains	github	 	unicode/26d3.png?v8	U+26D3	26d3.png	 	custom	 	 
chair	github	 	unicode/1fa91.png?v8	U+1FA91	1fa91.png	 	custom	 	 
champagne	github	 	unicode/1f37e.png?v8	U+1F37E	1f37e.png	 	custom	 	 
chart	github	chart.png	unicode/1f4b9.png?v8	U+1F4B9	1f4b9.png	 	custom	 	 
chart_with_downwards_trend	github	chart_with_downwards_trend.png	unicode/1f4c9.png?v8	U+1F4C9	1f4c9.png	 	custom	 	 
chart_with_upwards_trend	github	chart_with_upwards_trend.png	unicode/1f4c8.png?v8	U+1F4C8	1f4c8.png	 	custom	 	 
checkered_flag	github	checkered_flag.png	unicode/1f3c1.png?v8	U+1F3C1	1f3c1.png	 	custom	 	 
cheese	github	 	unicode/1f9c0.png?v8	U+1F9C0	1f9c0.png	 	custom	 	 
cherries	github	cherries.png	unicode/1f352.png?v8	U+1F352	1f352.png	 	custom	 	 
cherry_blossom	github	cherry_blossom.png	unicode/1f338.png?v8	U+1F338	1f338.png	 	custom	 	 
chess_pawn	github	 	unicode/265f.png?v8	U+265F	265f.png	 	custom	 	 
